Otto;7442;LADA;SAMARA FORMA Stufenheck (21099, 2115);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;113256;LADA;110 (2110);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;24669;LADA;110 (2110);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;20166;LADA;SAMARA (2108, 2109, 2113, 2114);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;105759;LADA;KALINA II Schrägheck (2192_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Wankel;11642;LADA;110 (2110);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;31251;LADA;KALINA Stufenheck (1118);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;3051;LADA;NOVA Kombi (2104);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;11639;LADA;111 (2111);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;127972;LADA;KALINA Schrägheck (1119);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;6631;LADA;TOSCANA (2107);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;123732;LADA;KALINA Schrägheck (1119);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;117707;LADA;111 (2111);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;4744;LADA;SAMARA FORMA Stufenheck (21099, 2115);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;26656;LADA;PRIORA Stufenheck (2170_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;19890;LADA;KALINA Schrägheck (1119);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;11573;LADA;KALINA Schrägheck (1119);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Diesel;5702;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;5701;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;12922;FSO;POLONEZ I;Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;3064;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;9921;FSO;125P Kombi;Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;14045;LADA;NOVA (2105);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;3048;LADA;NOVA (2105);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;11649;LADA;NADESCHDA (2120);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;7447;LADA;NOVA (2105);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;16485;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;3050;LADA;NOVA (2105);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Diesel;17944;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;12920;FSO;POLONEZ I;Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;7395;FIAT;124 (124_);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;3051;LADA;NOVA Kombi (2104);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;3995;LADA;NOVA Kombi (2104);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;128008;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;55618;LADA;GRANTA (2190_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;129316;LADA;GRANTA Liftback (2191_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;26657;LADA;PRIORA Schrägheck (2172);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;11572;LADA;KALINA Stufenheck (1118);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;3054;LADA;SAMARA (2108, 2109, 2113, 2114);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;16481;LADA;111 (2111);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;7449;LADA;SAMARA FORMA Stufenheck (21099, 2115);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;128945;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;127970;LADA;NOVA (2105);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;127260;LADA;TOSCANA (2107);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;122291;LADA;NOVA Kombi (2104);Bremsanlage;Hauptbremszylinder;ABS-1010;ABS-1010;Hauptbremszylinder;1965983;2270-120884;0416765E-8F52-4F67-BCF1-26A247A532D3;0416765E-8F52-4F67-BCF1-26A247A532D3
Otto;5701;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;3064;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;11634;LADA;110 (2110);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;122291;LADA;NOVA Kombi (2104);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;3058;LADA;SAMARA FORMA Stufenheck (21099, 2115);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;24668;LADA;110 (2110);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;132861;LADA;GRANTA Schrägheck (2192_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;32057;LADA;KALINA Kombi (1117);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;122295;LADA;KALINA Stufenheck (1118);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;105760;LADA;KALINA II Kombi (2194_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Diesel;5702;LADA;NIVA Geländewagen geschlossen (2121, 2131);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;55616;LADA;GRANTA (2190_);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;14038;LADA;NOVA Kombi (2104);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;11569;LADA;111 (2111);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;32059;LADA;KALINA Schrägheck (1119);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;31253;LADA;KALINA Kombi (1117);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;14044;LADA;SAMARA FORMA Stufenheck (21099, 2115);Bremsanlage;Radbremszylinder;ABS-2000;ABS-2000;Radbremszylinder;1966313;2270-120991;B906280C-1778-43A0-84FC-BFCF8D8B0837;B906280C-1778-43A0-84FC-BFCF8D8B0837
Otto;7511;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2002;ABS-2002;Radbremszylinder;1966327;2270-120993;8823D9DA-F319-44AD-8739-F5148A9152F8;8823D9DA-F319-44AD-8739-F5148A9152F8
Otto;2541;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2001;ABS-2001;Radbremszylinder;1966320;2270-120992;D2207B4F-683D-4384-9D82-5C6223E62F8D;D2207B4F-683D-4384-9D82-5C6223E62F8D
Otto;2540;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2001;ABS-2001;Radbremszylinder;1966320;2270-120992;D2207B4F-683D-4384-9D82-5C6223E62F8D;D2207B4F-683D-4384-9D82-5C6223E62F8D
Otto;2542;FIAT;500 Kombi (101_);Bremsanlage;Radbremszylinder;ABS-2001;ABS-2001;Radbremszylinder;1966320;2270-120992;D2207B4F-683D-4384-9D82-5C6223E62F8D;D2207B4F-683D-4384-9D82-5C6223E62F8D
Otto;7511;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2001;ABS-2001;Radbremszylinder;1966320;2270-120992;D2207B4F-683D-4384-9D82-5C6223E62F8D;D2207B4F-683D-4384-9D82-5C6223E62F8D
Otto;2541;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
Otto;11939;FIAT;126 (126_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
Otto;2565;FIAT;126 (126_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
Otto;2567;FIAT;126 (126_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
Otto;7511;FIAT;500 (111_, 101_, 110_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
Otto;2566;FIAT;126 (126_);Bremsanlage;Radbremszylinder;ABS-2003;ABS-2003;Radbremszylinder;1966336;2270-120994;ACDDF058-D211-4602-8359-273091845E96;ACDDF058-D211-4602-8359-273091845E96
